Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.9265948425,8.2447368177,8.538788802,4.4321303686,9.16003626,7.5814018844,8.5529311772,6.9773886261,8.4413891688,6.959226107,9.6161375787,4.5828125054,5.3643102153,2.448319564,1.7409194403,1.6644613589,1.0940258899,9.7926439181,4.5147510803,13.0844817298,9.2068094527,5.3484564389,-4.4913643459,2.7094737727,4.9422336515,3.5677882282,-1.8090554811,-13.3798437827,1.5622470053,8.0989930056,9.4190057446,8.2016805598,5.455743573,2.850147171,1.7516786891,4.0797030903,6.4609903037,7.3415014761,3.9172065974,2.7153734965,0.5742730681,2.2291495205,4.2054957623,7.5220800932,7.191278852,8.6524657989,11.9839854468,8.6116461335,1.5983588086,5.7673498732,11.8080662376,9.2299523017,6.6241589549,6.0533340575,5.7773934726,4.8820028352,
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.3470963315,10.0352933342,4.3282498184,6.5478676505,5.6217334495,8.2389204458,3.8525644078,0.1522377109,3.5144589125,3.3659460033,4.5905399276,3.4775351231,6.2769347556,9.3868349194,4.3008631655,1.4471109952,0.3490636993,-2.6425029788,4.0907505741,5.9433353983,5.5520418148,-0.2227234442,-10.4080857983,3.6082865382,2.0611320663,9.4259623607,9.7261464305,-9.4412734463,-12.3120414471,-4.9825635365,2.2192591028,-0.5405091247,5.2435770077,12.3083661848,7.4113950474,2.7989730791,6.4768244208,-0.3915375558,1.4949106431,2.6943713981,0.6178923256,5.4535289382,4.1650231367,4.9582032061,6.2850603251,7.5288990441,8.5183877691,9.1265683015,1.0958236592,8.3324591075,6.3271924016,6.1397247056,5.8525182108,2.3543330376,3.2512024248,3.8824968385,
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.616579319,4.7731218475,7.0604874227,3.4469821453,5.265810464,4.4259941736,5.324150188,4.9454180805,4.6563585784,3.7646048587,5.4286313689,5.4467911038,8.9206468224,3.5581150802,5.5647736242,8.8066305674,5.6020555773,5.1721032869,5.6396757458,5.1489112943,3.4232691772,3.619327606,1.8746164683,-7.3236825843,-7.3066088359,3.4167828055,4.3116348203,6.7525444814,6.2053111166,3.036966294,-0.5783346512,0.3376030302,2.1163071791,4.3876233412,4.6786922192,5.8458734722,5.1853622755,-0.5767221897,3.0819267639,4.4112125062,2.8939924109,3.6458981411,4.9703637314,6.6976364251,4.7776634615,5.2429530408,6.6166685046,4.1527571455,1.1483304082,7.6322675898,3.6597516009,6.6838102369,7.064032939,6.1452987858,6.0665489047,6.9238979234,
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4000004903,-12.3000451165,7.2999949228,10.9000435604,10.4000115453,2.3000016482,1.9999499985,-5.3999497806,-2.6039222641,4.2134622228,6.5529607704,-6.2228388322,7.2060871436,1.3158110735,-2.6353380217,-0.052446689,-5.7854293567,-9.145740102,3.0002133373,5.0987033478,3.8521775622,-2.0600092315,5.4454057541,11.3672266187,1.9333527122,
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.1811117203,6.3740993167,4.0725217704,8.5702815284,10.2685198087,5.8137579851,4.0704614744,4.3595902495,8.2734579471,10.842805772,6.2951925723,5.6435533688,6.5292648312,2.6105325988,-0.8798841697,-3.3884486097,0.8348155968,8.5498593364,1.8323955126,-2.3034511991,-0.2748295711,0.3529442875,3.2231630654,-0.3547264561,4.0001903477,4.6930570665,2.7704948354,2.9092404838,-1.4195798852,-3.0121692205,9.5468978873,13.8490849004,18.2022861787,5.9421091467,-3.3124488724,7.7336958668,-3.9043896132,-3.7691133506,1.8555538469,-2.4948417292,-0.1212887576,-0.1589003578,2.1641025309,2.7211754117,6.3447960392,2.2944661511,11.0977804439,-0.2942764579,6.7991660123,10.1287967142,1.107350876,4.6564051186,3.8248156126,12.5248842229,9.1865618831,2.3963432314,
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0155788009,2.5149786206,3.7383103089,5.2928020608,6.9518566211,6.0565795172,6.4595498396,4.6146475223,4.6422107036,4.5595711788,1.2480054384,2.0416038942,3.5624715495,5.1356495207,3.493658515,6.1796039872,7.0348019872,4.2497114697,2.820259759,3.6069282614,5.0172351999,1.6079066446,1.3918923212,3.2831462643,3.8445939712,2.8643286793,
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,11.8734699371,12.5600244957,9.4713167247,3.2232308672,4.0826831486,8.9928983633,-0.2432065997,7.4831111728,4.7432342089,-0.0533947953,6.2417189932,4.8874566061,-4.0592897975,1.2217966249,-3.5897016229,-0.357233415,4.7019540201,-0.8315494929,-0.3242162701,3.5405310989,2.6807184307,10.2552202975,-10.9524426841,1.3090131309,1.2930696854,1.2767081984,2.8915962582,6.1892833148,6.2115069762,8.1510096676,4.9255307081,3.0926452499,4.3840987323,1.0110803966,0.1756388096,21.329457391,5.7119648429,8.366223436,7.294886467,6.8836375814,4.9194638146,6.0846975886,4.5230976724,5.4153822518,5.564143941,4.8843439752,3.5749667951,2.6147157322,
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.0417384699,8.3233125303,8.6510470118,7.0609237194,9.2048424678,7.4991483948,6.2232233547,5.180434598,9.3752340361,8.3979179465,6.3654485741,7.1735749762,6.3448958493,2.917378491,-0.6545673863,6.2430878136,5.9506822347,6.9319462254,7.9068246876,4.2434653055,1.1479472253,-1.5566432078,-2.3419746328,5.9286865284,3.0974426445,4.9773674491,5.7689989036,5.8883727376,4.334952397,-2.8405407262,2.3043911874,4.5640518145,4.6445270013,4.1859586129,4.548988106,2.3137075087,4.8800872093,5.5307256118,5.3896999278,3.2719645286,6.3134715547,0.9164593835,0.0534198047,8.7486769265,-1.9870972188,-1.4095894263,-1.1623346525,-1.8442696872,-1.9524251417,-0.4132541185,-0.3585106283,0.0292751105,-0.3068266571,-1.1903634539,-1.112697789,-2.6061252181,
"Korea, Dem. People’s Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.5349034757,6.6144477688,5.8737021162,6.3107473826,7.4689885299,4.077909434,7.5444825289,8.8755092338,2.1207411617,12.612605274,6.6316522109,8.0156963176,11.2006710171,1.1428603616,-4.3476309467,6.9002309631,5.602597252,2.8159660716,5.6389374045,4.5893401009,1.6181034722,2.1353753341,-0.1731131283,-1.8799795772,2.8074396723,4.1409556544,6.3813938412,7.4891080321,6.4406389691,3.9505233318,4.3682064027,1.0894765335,-2.0432770342,0.9648381604,4.2827804455,3.4966836546,4.4262096168,4.7917714782,3.88821342,3.7874946451,1.9433040276,0.7687963159,-0.934205168,1.8115836398,0.7667850127,1.5530532564,2.4920013179,0.1992728015,-2.9781042672,1.8986911756,-1.8268523506,-4.0282567483,-1.1301557639,0.8931870677,1.8220674283,1.6194146326,
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.9002855159,3.3002585178,4.7102913396,4.2124773565,6.1679747586,1.9915033348,9.1503672032,4.5270738405,4.7011514104,5.5534257346,5.538151939,6.6312974758,7.3028129082,8.3815254371,6.8524447139,7.5259495308,11.4940816034,12.0287299453,11.8621469717,11.7121459436,9.1704588493,-1.3976177174,-3.042617885,2.8165994459,4.5231356788,4.9648356644,7.5823043773,5.9153720656,6.9352039105,4.1232828795,3.4936501548,1.6964280112,4.9363594151,5.3179198833,6.8228078194,1.5737894492,4.2425111617,0.0680351259,-1.3660712381,-2.3141460318,-0.8340579079,-0.0214019749,4.3207499179,4.0574191709,2.1334861667,4.8071202616,5.421622463,6.3591170196,-3.9656958856,13.0930036763,4.3424070862,-1.2389685058,14.0362776736,4.7223337449,2.9622363111,4.0195549507,
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1185120265,1.2151515152,14.6672255322,14.3342036554,8.2804293218,-8.5561835667,-9.310639083,-12.489191801,14.0158670193,10.3430697864,10.798761896,-3.900598328,6.5905935439,6.079293361,8.6625352545,8.0990889187,12.4136353985,6.2842363745,2.2174222125,-0.1818911328,3.4287322132,4.1156581555,
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-2.6519890222,-0.6592761964,6.8590984817,-2.3542386087,6.2188370511,-3.8791933794,0.8115018039,4.8753292801,4.1619529143,0.0685301318,4.7243006989,2.3454138713,4.9271521492,4.0416866022,3.2099124513,-1.1285281019,2.0122795055,4.4513263134,-0.6833069947,1.1015800777,2.0222823184,1.9155336559,3.9710606244,2.163556227,2.415061105,1.2560500852,1.9643424628,-1.4419089875,2.9628053305,4.0321182626,1.8029648464,2.7656680423,3.9057408202,3.4217817069,2.0701351153,
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.7435699399,5.8883171713,5.2830501902,6.4940386396,5.5545957629,6.0712254268,4.5648489879,6.0855350022,5.7913536198,3.6156392128,3.7618784804,5.4496404947,6.2153626228,0.9530592279,0.2120074175,4.8359505849,3.7628625433,4.3299492797,3.910091697,1.1824604591,1.968700931,0.3226312701,2.9856286983,4.6554686029,3.9381664833,3.0949451175,3.4264837011,4.8125998261,3.9333905378,2.9529802903,1.2434157396,1.8226898994,1.0780186859,2.9474657291,2.7030710986,2.8451875855,3.2559628738,2.6226199292,3.3101636,3.9332847106,1.5053197946,1.5374589494,1.9424314865,3.0985437668,2.6224844252,2.8385337789,2.4554824691,0.1531776813,-3.5870808614,2.7895964347,1.5636627575,1.1048480694,1.2774841942,1.9124309718,2.1071673784,1.6106044752,
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,9.5765782332,-4.7391666151,14.9308021381,-2.6859410129,1.6267113442,12.0024086435,-4.695078729,7.8025611188,18.0010489049,-4.9027023951,8.2036163227,2.0789927082,9.8925592988,3.9259241739,0.4849012648,8.5047293774,9.9716384638,5.4063199498,5.4056860828,5.406543042,8.4000031244,7.1000043534,2.3999987441,3.0000019711,2.2000001276,4.899996203,0.8999975803,0.1000032335,0.8000022779,0.4999939121,0.3000003101,1.9000041455,6.1999957706,4.0000046433,4.0000003434,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8981866168,7.1821517407,3.7199586363,19.2189153239,7.4927585063,26.1702456754,17.9856567914,17.6635563798,11.9565611407,19.5923315335,13.3751764062,4.6872591773,4.4102746192,3.9788821473,3.551015687,2.2231209717,
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.9182107474,-8.7672284523,1.5288344966,3.9319427296,7.1382129326,3.8698036705,-4.816146918,-2.0872471776,-0.4015275231,2.395094533,5.5920023427,5.1841922184,5.5242778402,8.3585912752,4.1719143125,8.0555601455,6.863757382,8.4589840204,-7.0668280704,-0.7984655359,1.0562944601,0.6409656882,3.5316031992,3.0763023097,3.9738172045,4.5893825745,
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9999956422,-5.0469394514,-14.5310737738,-8.6685403414,-12.5697559796,-4.1435284057,-3.6000000003,1.3999999994,-5.2999999988,6.4,9.9999999992,5.0919842313,4.7436698968,7.2958543311,7.1759491922,6.376187027,8.1534319729,8.5350802094,5.2479535322,-7.8208850269,4.5037256258,5.2848854154,3.6559015731,1.7853545009,0.7386007732,-2.8282408135,-0.2249109843,
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.2975260478,11.3337983694,-9.8204444137,-12.464992683,7.0095292549,7.0089108232,6.9160175099,7.0137809278,11.0073701496,6.001425245,1.2066407022,0.2630682716,3.4380881359,1.4098235709,-2.113825423,19.5045771712,1.9941094803,9.1508408175,11.8699080385,8.9516123308,5.4361994804,1.8108464459,5.9803499365,-4.2407732807,4.4027483364,5.4721374859,-0.0240361075,4.4988249933,-0.0365342737,-2.3992910969,-2.5143796536,5.8727252345,-8.1086918735,-50.248067105,35.2240783078,12.7456957571,13.849752486,8.8586694957,4.2701529342,8.3573487032,8.5106382979,13.1862745098,2.2087483759,7.4152542373,9.3885601578,9.2318788316,7.6923076923,11.1587982833,6.2879205736,7.2911261028,7.7871825877,8.8400269239,4.7000618429,7.6196101595,8.8730332967,5.9317761721,
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.1194481338,3.3265674004,5.3584639062,7.6995767354,-0.9518690863,1.0152704617,6.373308009,4.3944525975,5.901892449,5.7271542605,0.7740416977,-1.6020214091,3.7694367009,2.2726717891,7.2623894828,2.4342421658,6.4008461281,6.0475910009,-2.9896367684,6.4959009331,6.3524117463,3.7702417824,6.7442034501,4.1624149999,5.402333231,4.8099153002,4.1777427865,8.5408891179,5.4570439933,5.4213831154,1.9178607538,5.7232340963,4.401762661,6.0574719105,6.9492897816,6.8484248131,3.7892372854,5.5906012888,7.7570793478,4.0784192751,4.3078130383,3.7146324646,7.2415023904,7.5316319434,8.7702889637,8.6720019082,9.0091015931,3.8806736218,7.6090167808,9.0553436492,6.3137922721,5.5180727996,6.0730838301,7.0680944839,7.4830225946,6.8233522693,
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,6.0378865487,58.6473306545,20.5122167398,22.9306402595,24.1705285282,16.2280652688,-8.9286143142,17.8209742033,7.093359898,-5.2197260696,11.9194315587,5.6524576071,1.9430044536,-20.7298883106,-16.0513862137,-4.6614519197,-9.7945022722,17.0127462676,-6.6324960231,13.1093129403,-0.5030158805,15.193425891,15.0078802511,3.9875401685,-1.3637414292,0.5587201854,0.2120913475,2.637424217,1.1037820485,2.8933625194,-3.7632852156,5.6254161426,-1.2107438628,-2.8191744043,11.2420613856,7.9584416637,5.5738501214,2.7884022277,1.8471302516,6.2497727548,-2.0592681938,5.0394936749,9.9968577937,5.4114449022,2.6992547226,3.6524816976,4.1064088701,1.74153,
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.022391334,6.9158421542,-2.8469716799,-1.1204491183,6.7770740728,-3.5751474858,1.4240812824,1.9632208237,1.3893504919,5.9250747145,2.2473141006,-5.0709864803,0.6321952507,11.4452891429,15.7134664496,16.6652197369,6.2238537819,-5.9309867223,-5.0185993291,1.5243101483,7.437563655,5.9586664335,2.062501694,-5.0089067689,-6.2810435796,5.4138110118,14.2208845978,-0.3310918183,8.931393687,-5.4700537762,7.5109106259,6.577861385,4.5687491895,1.0062282426,5.9970923202,5.9191247579,10.5667363096,4.3085041036,3.10409568,6.3458677687,6.5003604207,6.4272739014,7.734591717,3.8833072911,7.4897381422,10.0643080017,11.5219100334,7.8019633344,3.2418475722,3.4693350926,-1.9677289788,0.5215592666,4.3947111322,2.6794118128,4.9060451745,4.7,
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.993448255,-0.1362353612,1.8644785677,3.883927104,1.3321894904,2.8767609749,-1.2197928652,6.2907735329,-6.5541429211,8.5620455105,-0.1404494388,6.3832089163,-5.583240108,4.200775526,7.5356625991,8.9205037043,-2.6829053051,-3.9539312615,7.0016856151,-3.3106477284,5.0695164333,7.8430646277,-5.3263927193,3.7457643604,3.2834706917,3.1133397128,6.0943745889,-0.5924310015,3.9778560861,-0.6756381497,2.5558254367,1.2426472272,1.3007804065,-0.0173286576,5.3634728894,2.012125111,3.1240332821,5.8986725633,6.347115796,3.1989880348,4.5809164415,0.6548036484,6.6832281771,5.8707722139,5.6226068572,2.4615702535,4.9384850832,3.6825244028,2.4231759171,4.1793630626,1.761118048,4.4111802845,3.455471651,4.0750833256,6.4569078021,6.741818201,
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.1376246862,7.121762697,9.9849108835,-3.680475326,7.5972412611,10.8719020603,12.2835366675,13.6181201829,13.7246761289,13.8856403878,12.0812370283,13.5265887828,11.1279537477,6.4678872644,4.6090050814,7.4367192325,7.4861519195,8.7031858703,9.4195569725,10.0267749049,10.6838426313,7.1724536202,8.5404835354,8.8005531817,-0.6870410628,1.3276340187,10.7568811425,11.11518875,10.1831785244,10.0442104811,6.6870762178,7.0876009452,11.5373874387,10.9254561109,7.0280458499,7.5319339106,8.2911177079,-2.2252297427,6.0952044934,8.8975444176,-0.9522900659,4.211686552,4.4353281471,9.5491754765,7.4891574588,8.8601961142,9.1115271476,1.7876202281,-0.6033882984,15.2403770359,6.2244172762,3.8714619384,5.0011934781,3.5722672279,1.9326397853,1.9963042299,
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0041787313,12.6904473344,3.9764584296,9.1938198756,8.2235920473,1.6051798346,-1.4396736265,1.7838664013,-0.4826006821,-14.2674830306,-7.9785644324,-2.8000025218,6.5000018304,4.898370946,5.4211932324,6.9466499983,7.3200012637,7.0944951428,-4.7278724574,6.8955568379,12.9284750337,4.6606118547,3.0143868463,1.5074262913,3.734439834,2.9894736842,
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.8090435501,4.5409670643,1.6997151729,6.6852387905,7.1801557915,1.699999998,0.0362815533,2.019923833,8.5254468017,8.6204932397,3.4659164923,0.9002346503,2.2566182499,3.49982832,1.6692165239,-0.4491763415,0.0466758098,2.4063321662,4.5112656075,4.8435037563,2.881428565,4.7817555347,-2.1028016174,4.093034267,-5.3113404985,1.2360469107,7.2312687313,-7.0799999995,0.7299999987,3.3499979839,2.3519606447,-19.0129096337,1.3745493787,-1.9473843346,-7.9997532857,1.7538213992,-5.8770820149,1.7850142813,-1.9792855883,6.6527278847,-7.1403197148,26.2685766055,9.3823849667,6.4175366869,4.3324843949,5.525833107,8.0583215639,5.3996767416,4.6495129134,5.3651432063,4.8101864549,15.181769083,20.7157682859,4.5525063115,-20.4928337531,6.3041110352,
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.1611377396,5.4368488513,3.2366923842,3.4854188187,2.9772950912,3.8582575147,6.1175336861,4.8616735062,5.3360011006,2.9235318879,5.0492601768,6.78006173,5.3227658366,-4.180265437,-11.7713176553,-10.4509366679,-6.3057935211,1.5350137388,1.3369557443,0.616595467,0.1893949836,2.5135885207,1.8774567112,0.9621918262,4.8315603853,3.5764127559,7.5433374894,7.3695233465,6.0503674806,6.3965709781,1.7055890842,4.2463424998,3.748726161,3.4490984354,2.1526524965,1.7089363962,2.3408227476,2.3000382702,1.8505355829,3.562814501,3.9119486446,3.839765177,1.2738986096,-3.1330564502,1.365346664,2.2167205449,1.8810612242,1.8466480175,1.4254757299,2.2987705203,2.3664586821,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5129533679,8.9959839357,2.2107590273,5.5515501081,0.3415300546,3.8801906059,4.5871559633,2.380952381,3.8555691554,7.1302298173,1.6501650165,-12.8246753247,-4.6554934823,-9.4401041667,-7.5485262401,-3.032659409,-0.882117081,0.4854368932,0.9661835749,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.2619812023,7.0766554342,2.8088025701,-6.1106233303,-5.9436814925,9.0986547077,5.9409436166,2.0299773248,-1.6995697173,4.5814079215,2.6290223398,10.1008460492,-1.9512984776,-18.2663787418,30.0736985848,-1.0167167011,23.3074905117,3.7274890874,-2.7084658487,-3.9013900443,5.6626996605,4.0722945781,-8.753669275,3.554946149,8.1524367141,3.3527550394,5.0969044875,-0.5532699282,-0.1759118177,-1.4840756842,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4261550211,7.1848328478,2.4304566313,-12.1465874028,7.7592094054,4.9927140315,7.1157880871,4.4154140593,9.0465130621,5.5404269739,4.9043488557,5.8887600784,5.366683424,-3.1159716917,0.5844780879,1.4014657359,-1.0152703876,2.5717341073,-1.8313011071,0.7577151531,2.7973237186,
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.5046823878,5.8457023893,6.3060638187,5.4033024343,4.9852748504,1.615874341,-0.3737813256,3.0510719041,8.9365035249,9.8521431355,7.4384782224,2.6607706372,4.3443173519,7.8951549601,-0.0300356391,5.2578516044,2.3766198504,-0.2358144817,4.0290019175,4.0018085535,-0.1121883147,0.2443222939,-1.448732547,2.1425631907,2.2264400389,-0.4055579781,0.0634173236,4.4043128449,3.2676581188,2.4003927493,0.0577285671,-1.4190101923,-0.0473947261,1.9274592696,3.2235666164,5.2535848801,3.6453737951,2.4920860493,2.1861475007,3.594057953,3.9494334757,2.9740994807,4.8867022831,11.7096234005,5.5297092276,7.0619560971,7.1312555602,5.3975606362,2.8847304834,5.3978798715,4.3588665987,3.7744707566,4.8428326418,4.6406418821,3.0430358319,1.2366156126,
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0416418798,5.4934163953,-4.640316736,-46.0821223743,13.1297311407,3.3736484772,-6.3497779521,,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.5011845324,5.8470176933,6.3080767531,5.403583396,4.9819664264,1.6222077793,-0.3732738419,3.0536771704,8.9311064499,9.8515996523,7.4430893267,2.6629262097,4.3471995597,7.8909388171,-0.0281095634,5.2646811996,2.370782641,-0.2224603238,4.0379217658,3.9948467769,-0.1183929357,0.2433792906,-1.4489090827,2.1441640031,2.2325940618,-0.4053943984,0.066512394,4.4050511602,3.2735047615,2.4040401269,0.059970006,-1.4117020598,-0.0416250208,1.9247829991,3.2196977205,5.2532763696,3.65298389,2.4979290657,2.1858190989,3.5918904989,3.9430814427,2.9724085205,4.8765352861,11.6972935744,5.53226945,7.0637394817,7.1338134071,5.3915154536,2.881795572,5.3982737651,4.3613745934,3.7765578953,4.8437452472,4.6396295514,3.0433792491,1.2391039763,
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6547040321,2.8909687325,4.4474772128,3.7783693981,4.3383228313,4.6057880845,8.0093112576,5.2432456107,9.805215542,8.6034938821,6.2271482934,0.986094931,7.1746715375,6.5268079129,3.2707800157,2.9533700556,2.8402093568,2.1398815498,1.7389728062,
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1899333167,2.3768774722,6.5734727038,3.8322270825,7.0937704534,9.1156465466,3.2536049119,8.1861718188,2.4262813455,6.6719853201,4.398201685,3.1419758515,4.8147943863,6.5103439997,3.8334104782,4.1394335698,
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,-3.5720948495,10.0912509829,7.6134975152,-6.0266735791,-5.2019901641,0.2548838939,-2.017216035,-3.0424179683,-3.9043285652,-1.8579420828,-3.545448937,-14.1634451863,8.7723865018,11.0185124632,-0.4886372593,2.7821098801,-0.2014281595,-7.254621346,3.247174905,1.0964884686,1.2743772736,5.7364918356,1.564201258,-0.8710576273,-0.0686872177,4.5530774153,4.2999444106,6.0101545429,9.2560319589,4.5707149213,3.8421374197,5.1114878081,4.1434065252,3.0136986301,5.1688251619,5.8493677845,2.6903500571,2.93344123,0.2555031447,-2.5975298961,-5.1423971017,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9013270589,6.2055304766,5.8434953476,6.7571472226,6.0675430098,4.0118137041,-0.205069439,1.2101733764,3.3164681947,4.5227922375,5.4187159344,5.2588364027,6.750960834,8.4528877477,10.7995770487,5.6297790249,-5.4225423133,5.041716665,2.8190995176,1.6571486872,1.4906464378,2.7503350169,3.8501006044,3.324695296,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5162808044,5.1143804029,3.2856315223,5.2743537812,4.15543396,2.9493655333,3.8363052772,2.8420830087,4.3517955386,4.0030073641,5.655999211,6.9416456691,3.3001302991,-7.7972765756,1.2377559087,0.6493669277,-2.6695820523,-1.1320549811,2.9791960377,2.2589023976,3.14835549,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.6815373443,4.258772994,5.3278978106,6.8214567142,3.821453148,2.0908364788,3.3654979394,3.6382523342,5.0096495558,6.0420087516,0.9446462424,2.2887387962,3.9679811311,3.1981956299,2.5528626756,1.0581048605,-1.5962585823,1.7515480432,3.8400035146,1.6999714189,0.454830446,1.2486646756,1.9006386905,4.2295352445,2.1603737418,2.6913231923,3.3538429683,2.559038704,2.6548069108,0.7546747506,-1.1459748612,-1.1585927388,-2.0656163822,4.0876019868,4.0243065408,1.5178612391,2.9004828592,4.2267916932,4.5301527519,4.7352871332,1.5634102792,2.0735772127,2.3857402356,4.3205298101,2.8183296178,4.6881271525,3.4049488952,-0.5570476277,-5.1846590301,5.9889265471,2.6644079507,-0.2863206154,1.2412049173,2.6043265646,4.5219693468,3.2349419224,
Swaziland,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.7436337307,5.4242942826,9.0186737386,5.7434869048,13.9084441066,-2.1194377656,1.0095929079,1.3271287284,3.1069450512,12.4490521717,14.6414410739,1.1725678798,1.2023548984,6.1617550869,3.7924156917,12.2644780399,14.6065902368,6.5698215711,12.9111040728,21.0180005361,1.7603763493,3.2262068811,3.1061141568,2.400691039,4.82565155,3.8420536377,3.1028053504,2.6040394013,2.9508752115,1.7601737602,1.0547649061,4.3800990879,3.880213586,3.623914226,5.9987765499,5.9921668378,4.4353755769,0.8216639138,1.5650488524,3.7937549683,2.2472297611,4.7181557398,6.4208048549,1.9310100271,0.3911288606,1.3686940732,
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
